,Country,Date,Atleast1dose,FullVaccination,DosePer,FullVaccPer
1,Austria,27-Dec-20,731,0,0.00%,0.00%
2,Austria,28-Dec-20,"2,025",0,0.00%,0.00%
3,Austria,30-Dec-20,"4,991",0,0.10%,0.00%
4,Austria,31-Dec-20,"4,999",0,0.10%,0.00%
5,Austria,02-Jan-21,"5,008",0,0.10%,0.00%
6,Austria,04-Jan-21,"5,124",0,0.10%,0.00%
7,Austria,05-Jan-21,"6,914",0,0.10%,0.00%
8,Austria,07-Jan-21,"10,920",0,0.10%,0.00%
9,Austria,09-Jan-21,"28,249",0,0.30%,0.00%
10,Austria,10-Jan-21,"30,460",0,0.30%,0.00%
11,Austria,12-Jan-21,"50,543",0,0.60%,0.00%
12,Austria,13-Jan-21,"65,720",0,0.70%,0.00%
13,Austria,15-Jan-21,"1,00,146",3,1.10%,0.00%
14,Austria,17-Jan-21,"1,12,207",372,1.30%,0.00%
15,Austria,18-Jan-21,"1,22,684","1,261",1.40%,0.00%
16,Austria,20-Jan-21,"1,69,128","3,993",1.90%,0.00%
17,Austria,22-Jan-21,"1,99,630","4,739",2.30%,0.10%
18,Austria,23-Jan-21,"2,02,743","4,741",2.30%,0.10%
19,Austria,25-Jan-21,"2,05,359","4,850",2.30%,0.10%
20,Austria,26-Jan-21,"2,12,935","5,739",2.40%,0.10%
21,Austria,28-Jan-21,"2,27,578","8,883",2.60%,0.10%
22,Austria,30-Jan-21,"2,34,214","20,828",2.60%,0.20%
23,Austria,31-Jan-21,"2,34,568","21,825",2.60%,0.20%
24,Austria,02-Feb-21,"2,39,254","38,795",2.70%,0.40%
25,Austria,04-Feb-21,"2,45,409","70,362",2.80%,0.80%
26,Austria,05-Feb-21,"2,49,473","87,092",2.80%,1.00%
27,Austria,07-Feb-21,"2,52,815","97,691",2.90%,1.10%
28,Austria,08-Feb-21,"2,54,846","1,05,236",2.90%,1.20%
29,Austria,10-Feb-21,"2,61,189","1,39,543",2.90%,1.60%
30,Austria,12-Feb-21,"2,74,675","1,76,593",3.10%,2.00%
31,Austria,13-Feb-21,"2,79,909","1,81,659",3.20%,2.10%
32,Austria,15-Feb-21,"2,84,258","1,86,402",3.20%,2.10%
33,Austria,17-Feb-21,"3,00,893","2,03,393",3.40%,2.30%
34,Austria,18-Feb-21,"3,12,450","2,11,320",3.50%,2.40%
35,Austria,20-Feb-21,"3,36,489","2,21,407",3.80%,2.50%
36,Austria,21-Feb-21,"3,41,997","2,21,788",3.90%,2.50%
37,Austria,23-Feb-21,"3,57,245","2,28,019",4.00%,2.60%
38,Austria,25-Feb-21,"3,89,586","2,34,963",4.40%,2.70%
39,Austria,26-Feb-21,"4,13,301","2,39,635",4.70%,2.70%
40,Austria,28-Feb-21,"4,45,638","2,42,024",5.00%,2.70%
41,Austria,02-Mar-21,"4,76,003","2,45,174",5.40%,2.80%
42,Austria,03-Mar-21,"5,01,199","2,47,503",5.70%,2.80%
43,Austria,05-Mar-21,"5,58,237","2,53,145",6.30%,2.90%
44,Austria,06-Mar-21,"5,83,580","2,55,617",6.60%,2.90%
45,Austria,08-Mar-21,"6,04,790","2,57,620",6.80%,2.90%
46,Austria,10-Mar-21,"6,53,457","2,65,541",7.40%,3.00%
47,Austria,11-Mar-21,"6,92,387","2,70,924",7.80%,3.10%
48,Austria,13-Mar-21,"7,89,670","2,81,927",8.90%,3.20%
49,Austria,15-Mar-21,"8,33,242","2,88,313",9.40%,3.30%
50,Austria,16-Mar-21,"8,54,954","2,94,532",9.70%,3.30%
51,Austria,18-Mar-21,"9,06,664","3,10,366",10.20%,3.50%
52,Austria,19-Mar-21,"9,50,548","3,18,670",10.70%,3.60%
53,Austria,21-Mar-21,"9,98,992","3,31,899",11.30%,3.70%
54,Austria,23-Mar-21,"10,30,436","3,50,185",11.60%,4.00%
55,Austria,24-Mar-21,"10,51,336","3,67,516",11.90%,4.10%
56,Austria,26-Mar-21,"11,11,334","4,01,370",12.50%,4.50%
57,Austria,28-Mar-21,"11,46,605","4,20,403",12.90%,4.70%
58,Austria,29-Mar-21,"11,67,146","4,25,797",13.20%,4.80%
59,Austria,31-Mar-21,"12,17,195","4,49,842",13.70%,5.10%
60,Austria,01-Apr-21,"12,39,332","4,67,862",14.00%,5.30%
61,Austria,03-Apr-21,"12,76,149","4,94,714",14.40%,5.60%
62,Austria,05-Apr-21,"12,92,024","5,01,186",14.60%,5.70%
63,Austria,06-Apr-21,"13,16,536","5,12,800",14.90%,5.80%
64,Austria,08-Apr-21,"13,97,538","5,49,588",15.80%,6.20%
65,Belgium,28-Dec-20,298,0,0.00%,0.00%
66,Belgium,29-Dec-20,299,0,0.00%,0.00%
67,Belgium,31-Dec-20,786,0,0.00%,0.00%
68,Belgium,01-Jan-21,794,0,0.00%,0.00%
69,Belgium,05-Jan-21,"2,446",0,0.00%,0.00%
70,Belgium,06-Jan-21,"6,328",0,0.10%,0.00%
71,Belgium,08-Jan-21,"23,749",0,0.20%,0.00%
72,Belgium,10-Jan-21,"27,354",0,0.20%,0.00%
73,Belgium,11-Jan-21,"32,933",0,0.30%,0.00%
74,Belgium,13-Jan-21,"69,904",0,0.60%,0.00%
75,Belgium,14-Jan-21,"93,056",0,0.80%,0.00%
76,Belgium,16-Jan-21,"1,21,488",0,1.10%,0.00%
77,Belgium,18-Jan-21,"1,35,686",109,1.20%,0.00%
78,Belgium,19-Jan-21,"1,54,736",290,1.40%,0.00%
79,Belgium,21-Jan-21,"2,05,542",713,1.80%,0.00%
80,Belgium,22-Jan-21,"2,34,918",745,2.10%,0.00%
81,Belgium,24-Jan-21,"2,45,034",752,2.10%,0.00%
82,Belgium,25-Jan-21,"2,56,289",752,2.20%,0.00%
83,Belgium,27-Jan-21,"2,80,291","5,804",2.40%,0.10%
84,Belgium,29-Jan-21,"3,07,926","22,074",2.70%,0.20%
85,Belgium,30-Jan-21,"3,09,516","24,948",2.70%,0.20%
86,Belgium,01-Feb-21,"3,14,012","29,031",2.70%,0.30%
87,Belgium,02-Feb-21,"3,24,168","42,729",2.80%,0.40%
88,Belgium,04-Feb-21,"3,44,254","86,904",3.00%,0.80%
89,Belgium,05-Feb-21,"3,52,159","1,09,453",3.10%,1.00%
90,Belgium,07-Feb-21,"3,53,709","1,17,726",3.10%,1.00%
91,Belgium,09-Feb-21,"3,64,109","1,44,885",3.20%,1.30%
92,Belgium,10-Feb-21,"3,70,730","1,63,497",3.20%,1.40%
93,Belgium,12-Feb-21,"3,85,380","2,18,951",3.40%,1.90%
94,Belgium,13-Feb-21,"3,85,983","2,26,926",3.40%,2.00%
95,Belgium,15-Feb-21,"3,88,106","2,40,324",3.40%,2.10%
96,Belgium,17-Feb-21,"3,99,203","2,63,267",3.50%,2.30%
97,Belgium,18-Feb-21,"4,10,127","2,80,037",3.60%,2.40%
98,Belgium,20-Feb-21,"4,32,042","2,94,470",3.80%,2.60%
99,Belgium,21-Feb-21,"4,33,928","2,94,732",3.80%,2.60%
100,Belgium,23-Feb-21,"4,55,795","3,05,158",4.00%,2.70%
101,Belgium,24-Feb-21,"4,70,542","3,13,233",4.10%,2.70%
102,Belgium,26-Feb-21,"5,18,214","3,28,629",4.50%,2.90%
103,Belgium,28-Feb-21,"5,22,465","3,29,599",4.60%,2.90%
104,Belgium,01-Mar-21,"5,33,071","3,32,286",4.70%,2.90%
105,Belgium,03-Mar-21,"5,73,244","3,44,996",5.00%,3.00%
106,Belgium,04-Mar-21,"6,13,613","3,53,265",5.40%,3.10%
107,Belgium,06-Mar-21,"6,58,276","3,60,006",5.70%,3.10%
108,Belgium,07-Mar-21,"6,59,568","3,60,183",5.80%,3.10%
109,Belgium,09-Mar-21,"6,95,702","3,69,130",6.10%,3.20%
110,Belgium,11-Mar-21,"7,64,737","3,87,906",6.70%,3.40%
111,Belgium,12-Mar-21,"7,94,953","4,00,834",6.90%,3.50%
112,Belgium,14-Mar-21,"8,02,263","4,04,150",7.00%,3.50%
113,Belgium,15-Mar-21,"8,27,842","4,08,687",7.20%,3.60%
114,Belgium,17-Mar-21,"9,07,272","4,20,673",7.90%,3.70%
115,Belgium,18-Mar-21,"9,64,290","4,37,143",8.40%,3.80%
116,Belgium,20-Mar-21,"10,31,323","4,56,879",9.00%,4.00%
117,Belgium,22-Mar-21,"10,58,377","4,62,482",9.20%,4.00%
118,Belgium,23-Mar-21,"11,00,226","4,67,980",9.60%,4.10%
119,Belgium,25-Mar-21,"12,04,929","4,97,116",10.50%,4.30%
120,Belgium,26-Mar-21,"12,53,508","5,15,331",10.90%,4.50%
121,Belgium,28-Mar-21,"12,73,003","5,19,966",11.10%,4.50%
122,Belgium,30-Mar-21,"13,17,338","5,30,444",11.50%,4.60%
123,Belgium,31-Mar-21,"13,87,537","5,40,441",12.10%,4.70%
124,Belgium,02-Apr-21,"15,23,298","5,79,279",13.30%,5.10%
125,Belgium,03-Apr-21,"15,40,727","5,80,527",13.40%,5.10%
126,Belgium,05-Apr-21,"15,51,987","5,82,636",13.50%,5.10%
127,Belgium,06-Apr-21,"15,84,967","5,90,224",13.80%,5.20%
128,Belgium,08-Apr-21,"16,77,523","6,05,395",14.60%,5.30%
129,Denmark,27-Dec-20,"6,399",0,0.10%,0.00%
130,Denmark,28-Dec-20,"8,411",0,0.10%,0.00%
131,Denmark,30-Dec-20,"28,585",0,0.50%,0.00%
132,Denmark,31-Dec-20,"34,672",0,0.60%,0.00%
133,Denmark,02-Jan-21,"45,745",0,0.80%,0.00%
134,Denmark,04-Jan-21,"54,045",0,0.90%,0.00%
135,Denmark,05-Jan-21,"67,407",0,1.20%,0.00%
136,Denmark,07-Jan-21,"1,04,210",0,1.80%,0.00%
137,Denmark,09-Jan-21,"1,14,470",0,2.00%,0.00%
138,Denmark,10-Jan-21,"1,15,283",0,2.00%,0.00%
139,Denmark,12-Jan-21,"1,16,404",0,2.00%,0.00%
140,Denmark,13-Jan-21,"1,29,070",0,2.20%,0.00%
141,Denmark,15-Jan-21,"1,61,989",5,2.80%,0.00%
142,Denmark,17-Jan-21,"1,69,077",713,2.90%,0.00%
143,Denmark,18-Jan-21,"1,72,920","2,824",3.00%,0.00%
144,Denmark,20-Jan-21,"1,76,882","6,776",3.00%,0.10%
145,Denmark,22-Jan-21,"1,79,060","14,761",3.10%,0.30%
146,Denmark,23-Jan-21,"1,79,811","21,902",3.10%,0.40%
147,Denmark,25-Jan-21,"1,80,689","30,928",3.10%,0.50%
148,Denmark,26-Jan-21,"1,80,905","32,663",3.10%,0.60%
149,Denmark,28-Jan-21,"1,81,342","45,134",3.10%,0.80%
150,Denmark,30-Jan-21,"1,83,661","76,307",3.20%,1.30%
151,Denmark,31-Jan-21,"1,84,883","88,580",3.20%,1.50%
152,Denmark,02-Feb-21,"1,87,667","99,493",3.20%,1.70%
153,Denmark,04-Feb-21,"1,90,640","1,16,575",3.30%,2.00%
154,Denmark,05-Feb-21,"1,92,229","1,30,009",3.30%,2.20%
155,Denmark,07-Feb-21,"1,95,164","1,40,410",3.40%,2.40%
156,Denmark,08-Feb-21,"1,97,708","1,47,444",3.40%,2.50%
157,Denmark,10-Feb-21,"2,04,547","1,56,261",3.50%,2.70%
158,Denmark,12-Feb-21,"2,22,259","1,66,335",3.80%,2.90%
159,Denmark,13-Feb-21,"2,28,810","1,67,306",3.90%,2.90%
160,Denmark,15-Feb-21,"2,48,894","1,71,068",4.30%,2.90%
161,Denmark,17-Feb-21,"2,72,613","1,72,834",4.70%,3.00%
162,Denmark,18-Feb-21,"2,84,087","1,73,141",4.90%,3.00%
163,Denmark,20-Feb-21,"3,08,511","1,74,683",5.30%,3.00%
164,Denmark,21-Feb-21,"3,19,331","1,75,037",5.50%,3.00%
165,Denmark,23-Feb-21,"3,47,269","1,78,093",6.00%,3.10%
166,Denmark,25-Feb-21,"3,75,458","1,80,703",6.50%,3.10%
167,Denmark,26-Feb-21,"4,11,468","1,81,705",7.10%,3.10%
168,Denmark,28-Feb-21,"4,29,148","1,84,611",7.40%,3.20%
169,Denmark,02-Mar-21,"4,65,650","1,86,966",8.00%,3.20%
170,Denmark,03-Mar-21,"4,78,656","1,87,998",8.20%,3.20%
171,Denmark,05-Mar-21,"5,12,733","1,95,497",8.80%,3.40%
172,Denmark,06-Mar-21,"5,27,370","1,99,509",9.10%,3.40%
173,Denmark,08-Mar-21,"5,49,067","2,10,353",9.50%,3.60%
174,Denmark,10-Mar-21,"5,72,080","2,24,916",9.90%,3.90%
175,Denmark,11-Mar-21,"5,76,677","2,32,985",9.90%,4.00%
176,Denmark,13-Mar-21,"5,84,574","2,49,650",10.10%,4.30%
177,Denmark,15-Mar-21,"5,88,644","2,69,050",10.10%,4.60%
178,Denmark,16-Mar-21,"5,95,459","2,78,576",10.30%,4.80%
179,Denmark,18-Mar-21,"6,20,829","2,95,085",10.70%,5.10%
180,Denmark,19-Mar-21,"6,28,665","3,06,913",10.80%,5.30%
181,Denmark,21-Mar-21,"6,36,527","3,16,484",11.00%,5.50%
182,Denmark,23-Mar-21,"6,46,744","3,31,980",11.10%,5.70%
183,Denmark,24-Mar-21,"6,56,607","3,45,524",11.30%,6.00%
184,Denmark,26-Mar-21,"6,70,510","3,61,940",11.50%,6.20%
185,Denmark,28-Mar-21,"6,91,311","3,67,899",11.90%,6.30%
186,Denmark,29-Mar-21,"7,09,230","3,74,098",12.20%,6.40%
187,Denmark,31-Mar-21,"7,43,981","3,90,097",12.80%,6.70%
188,Denmark,01-Apr-21,"7,48,154","3,97,082",12.90%,6.80%
189,Denmark,03-Apr-21,"7,65,169","4,06,330",13.20%,7.00%
190,Denmark,05-Apr-21,"7,89,173","4,09,414",13.60%,7.10%
191,Denmark,06-Apr-21,"8,05,174","4,15,580",13.90%,7.20%
192,Denmark,08-Apr-21,"8,35,271","4,31,805",14.40%,7.40%
193,Finland,25-Jan-21,"1,06,098","4,553",1.90%,0.10%
194,Finland,26-Jan-21,"1,10,047","6,960",2.00%,0.10%
195,Finland,27-Jan-21,"1,17,555","9,355",2.10%,0.20%
196,Finland,28-Jan-21,"1,27,783","10,540",2.30%,0.20%
197,Finland,29-Jan-21,"1,37,551","14,239",2.50%,0.30%
198,Finland,30-Jan-21,"1,44,520","17,757",2.60%,0.30%
199,Finland,01-Feb-21,"1,45,557","18,203",2.60%,0.30%
200,Finland,02-Feb-21,"1,45,770","18,203",2.60%,0.30%
201,Finland,03-Feb-21,"1,49,951","23,421",2.70%,0.40%
202,Finland,04-Feb-21,"1,59,624","34,293",2.90%,0.60%
203,Finland,06-Feb-21,"1,69,194","48,650",3.10%,0.90%
204,Finland,07-Feb-21,"1,70,335","49,781",3.10%,0.90%
205,Finland,08-Feb-21,"1,70,641","49,995",3.10%,0.90%
206,Finland,09-Feb-21,"1,73,558","53,869",3.10%,1.00%
207,Finland,10-Feb-21,"1,78,005","55,770",3.20%,1.00%
208,Finland,11-Feb-21,"1,87,384","60,152",3.40%,1.10%
209,Finland,12-Feb-21,"1,97,540","63,802",3.60%,1.20%
210,Finland,13-Feb-21,"2,06,283","66,832",3.70%,1.20%
211,Finland,14-Feb-21,"2,09,510","66,959",3.80%,1.20%
212,Finland,15-Feb-21,"2,10,194","66,992",3.80%,1.20%
213,Finland,16-Feb-21,"2,16,463","67,463",3.90%,1.20%
214,Finland,17-Feb-21,"2,29,558","68,631",4.20%,1.20%
215,Finland,19-Feb-21,"2,62,145","71,486",4.80%,1.30%
216,Finland,20-Feb-21,"2,76,280","72,859",5.00%,1.30%
217,Finland,21-Feb-21,"2,87,998","75,940",5.20%,1.40%
218,Finland,24-Feb-21,"3,02,342","75,940",5.50%,1.40%
219,Finland,25-Feb-21,"3,19,559","77,302",5.80%,1.40%
220,Finland,26-Feb-21,"3,47,082","79,724",6.30%,1.40%
221,Finland,27-Feb-21,"3,61,744","80,927",6.60%,1.50%
222,Finland,28-Feb-21,"3,70,874","81,125",6.70%,1.50%
223,Finland,01-Mar-21,"3,84,476","82,062",7.00%,1.50%
224,Finland,03-Mar-21,"4,04,436","83,183",7.30%,1.50%
225,Finland,04-Mar-21,"4,25,545","83,642",7.70%,1.50%
226,Finland,05-Mar-21,"4,48,680","84,222",8.10%,1.50%
227,Finland,08-Mar-21,"4,81,577","84,810",8.70%,1.50%
228,Finland,09-Mar-21,"4,90,735","85,014",8.90%,1.50%
229,Finland,10-Mar-21,"5,15,218","85,258",9.30%,1.50%
230,Finland,11-Mar-21,"5,39,618","85,421",9.80%,1.50%
231,Finland,12-Mar-21,"5,65,463","85,826",10.20%,1.60%
232,Finland,13-Mar-21,"5,87,848","86,280",10.70%,1.60%
233,Finland,14-Mar-21,"5,96,638","86,307",10.80%,1.60%
234,Finland,15-Mar-21,"5,97,471","86,311",10.80%,1.60%
235,Finland,16-Mar-21,"6,10,873","86,538",11.10%,1.60%
236,Finland,17-Mar-21,"6,36,349","86,805",11.50%,1.60%
237,Finland,18-Mar-21,"6,71,647","87,133",12.20%,1.60%
238,Finland,19-Mar-21,"7,01,203","87,333",12.70%,1.60%
239,Finland,21-Mar-21,"7,32,121","87,533",13.30%,1.60%
240,Finland,22-Mar-21,"7,33,798","87,536",13.30%,1.60%
241,Finland,23-Mar-21,"7,42,812","87,600",13.50%,1.60%
242,Finland,24-Mar-21,"7,59,827","87,674",13.80%,1.60%
243,Finland,25-Mar-21,"7,83,740","87,803",14.20%,1.60%
244,Finland,26-Mar-21,"8,09,974","88,234",14.70%,1.60%
245,Finland,27-Mar-21,"8,32,602","88,521",15.10%,1.60%
246,Finland,29-Mar-21,"8,43,706","88,547",15.30%,1.60%
247,Finland,30-Mar-21,"8,62,639","88,715",15.60%,1.60%
248,Finland,31-Mar-21,"8,92,580","88,954",16.20%,1.60%
249,Finland,01-Apr-21,"9,30,842","89,364",16.90%,1.60%
250,Finland,02-Apr-21,"9,65,298","89,687",17.50%,1.60%
251,Finland,04-Apr-21,"9,73,876","89,714",17.60%,1.60%
252,Finland,05-Apr-21,"9,74,153","89,717",17.70%,1.60%
253,Finland,06-Apr-21,"9,75,697","89,722",17.70%,1.60%
254,Finland,07-Apr-21,"9,93,227","90,340",18.00%,1.60%
255,Finland,08-Apr-21,"10,28,848","91,805",18.60%,1.70%
256,Finland,09-Apr-21,"10,66,860","93,459",19.30%,1.70%
257,France,01-Jan-21,325,0,0.00%,0.00%
258,France,02-Jan-21,367,0,0.00%,0.00%
259,France,04-Jan-21,"1,800",0,0.00%,0.00%
260,France,05-Jan-21,"6,744",0,0.00%,0.00%
261,France,07-Jan-21,"43,282",0,0.10%,0.00%
262,France,08-Jan-21,"76,022",0,0.10%,0.00%
263,France,10-Jan-21,"91,629",0,0.10%,0.00%
264,France,11-Jan-21,"1,25,412",0,0.20%,0.00%
265,France,13-Jan-21,"2,35,786",0,0.40%,0.00%
266,France,14-Jan-21,"3,06,206",0,0.50%,0.00%
267,France,16-Jan-21,"3,82,326",0,0.60%,0.00%
268,France,17-Jan-21,"3,91,910",0,0.60%,0.00%
269,France,19-Jan-21,"5,85,735",0,0.90%,0.00%
270,France,20-Jan-21,"7,08,973",0,1.10%,0.00%
271,France,22-Jan-21,"9,59,716",0,1.40%,0.00%
272,France,23-Jan-21,"9,95,147",0,1.50%,0.00%
273,France,24-Jan-21,"10,03,968",0,1.50%,0.00%
274,France,26-Jan-21,"11,65,852","5,412",1.70%,0.00%
275,France,27-Jan-21,"12,62,972","11,739",1.90%,0.00%
276,France,29-Jan-21,"14,53,325","41,318",2.20%,0.10%
277,France,30-Jan-21,"14,79,909","45,468",2.20%,0.10%
278,France,01-Feb-21,"15,41,079","67,993",2.30%,0.10%
279,France,02-Feb-21,"16,15,088","1,02,297",2.40%,0.20%
280,France,04-Feb-21,"17,72,602","1,89,524",2.60%,0.30%
281,France,05-Feb-21,"18,43,763","2,33,274",2.70%,0.30%
282,France,07-Feb-21,"18,71,604","2,48,614",2.80%,0.40%
283,France,08-Feb-21,"19,22,706","2,94,120",2.90%,0.40%
284,France,10-Feb-21,"20,60,675","4,42,260",3.10%,0.70%
285,France,11-Feb-21,"21,46,212","5,40,713",3.20%,0.80%
286,France,13-Feb-21,"22,49,685","6,33,771",3.40%,0.90%
287,France,14-Feb-21,"22,55,597","6,40,875",3.40%,1.00%
288,France,16-Feb-21,"23,57,946","8,16,990",3.50%,1.20%
289,France,17-Feb-21,"24,09,831","9,19,370",3.60%,1.40%
290,France,19-Feb-21,"25,40,702","11,27,419",3.80%,1.70%
291,France,20-Feb-21,"25,60,982","11,55,637",3.80%,1.70%
292,France,22-Feb-21,"26,03,702","12,34,673",3.90%,1.80%
293,France,23-Feb-21,"26,56,447","13,18,292",4.00%,2.00%
294,France,25-Feb-21,"28,08,490","14,90,083",4.20%,2.20%
295,France,26-Feb-21,"29,17,925","15,60,575",4.40%,2.30%
296,France,27-Feb-21,"29,67,937","15,82,433",4.40%,2.40%
297,France,01-Mar-21,"30,36,605","16,39,282",4.50%,2.40%
298,France,02-Mar-21,"31,33,478","17,05,966",4.70%,2.50%
299,France,04-Mar-21,"33,92,269","18,39,826",5.10%,2.70%
300,France,05-Mar-21,"35,81,812","19,02,812",5.30%,2.80%
301,France,07-Mar-21,"38,81,967","19,25,812",5.80%,2.90%
302,France,08-Mar-21,"39,96,329","19,76,264",6.00%,2.90%
303,France,10-Mar-21,"43,37,343","20,89,694",6.50%,3.10%
304,France,11-Mar-21,"45,69,849","21,52,380",6.80%,3.20%
305,France,13-Mar-21,"50,72,244","22,20,608",7.60%,3.30%
306,France,14-Mar-21,"51,35,616","22,23,980",7.70%,3.30%
307,France,17-Mar-21,"56,30,671","22,97,100",8.40%,3.40%
308,France,20-Mar-21,"61,46,162","24,27,389",9.20%,3.60%
309,France,22-Mar-21,"63,70,705","24,63,973",9.50%,3.70%
310,France,23-Mar-21,"66,16,899","25,06,023",9.90%,3.70%
311,France,25-Mar-21,"71,98,795","25,93,879",10.70%,3.90%
312,France,26-Mar-21,"75,50,454","26,35,356",11.30%,3.90%
313,France,28-Mar-21,"77,98,091","26,55,443",11.60%,4.00%
314,France,29-Mar-21,"80,04,958","27,09,292",11.90%,4.00%
315,France,01-Apr-21,"88,33,275","29,38,186",13.20%,4.40%
316,France,02-Apr-21,"91,09,776","30,29,747",13.60%,4.50%
317,France,04-Apr-21,"92,96,131","31,09,768",13.90%,4.60%
318,France,05-Apr-21,"93,56,301","31,20,634",14.00%,4.70%
319,France,07-Apr-21,"98,18,102","33,42,650",14.60%,5.00%
320,France,08-Apr-21,"1,01,48,039","34,88,124",15.10%,5.20%
321,Germany,01-Jan-21,"2,20,453",847,0.30%,0.00%
322,Germany,03-Jan-21,"2,97,185","1,063",0.40%,0.00%
323,Germany,04-Jan-21,"3,45,535","1,063",0.40%,0.00%
324,Germany,06-Jan-21,"4,61,859","1,087",0.60%,0.00%
325,Germany,07-Jan-21,"5,18,056","1,091",0.60%,0.00%
326,Germany,09-Jan-21,"6,42,096","1,440",0.80%,0.00%
327,Germany,10-Jan-21,"6,77,228","1,447",0.80%,0.00%
328,Germany,12-Jan-21,"8,26,399","1,548",1.00%,0.00%
329,Germany,13-Jan-21,"9,37,398","1,726",1.10%,0.00%
330,Germany,15-Jan-21,"11,09,593","2,675",1.30%,0.00%
331,Germany,16-Jan-21,"11,65,804","3,645",1.40%,0.00%
332,Germany,18-Jan-21,"12,62,355","35,938",1.50%,0.00%
333,Germany,19-Jan-21,"13,42,516","68,151",1.60%,0.10%
334,Germany,21-Jan-21,"14,86,579","1,58,778",1.80%,0.20%
335,Germany,23-Jan-21,"15,94,560","2,37,836",1.90%,0.30%
336,Germany,24-Jan-21,"16,19,977","2,61,571",2.00%,0.30%
337,Germany,26-Jan-21,"17,29,052","3,47,394",2.10%,0.40%
338,Germany,27-Jan-21,"17,80,630","4,06,721",2.10%,0.50%
339,Germany,29-Jan-21,"18,76,897","5,09,795",2.30%,0.60%
340,Germany,30-Jan-21,"19,12,185","5,60,848",2.30%,0.70%
341,Germany,01-Feb-21,"19,97,664","6,53,290",2.40%,0.80%
342,Germany,02-Feb-21,"20,60,697","7,19,887",2.50%,0.90%
343,Germany,04-Feb-21,"21,84,928","8,83,800",2.60%,1.10%
344,Germany,05-Feb-21,"22,50,846","9,59,983",2.70%,1.20%
345,Germany,07-Feb-21,"23,25,236","10,37,960",2.80%,1.30%
346,Germany,08-Feb-21,"23,78,517","10,94,132",2.90%,1.30%
347,Germany,10-Feb-21,"25,11,116","12,41,871",3.00%,1.50%
348,Germany,12-Feb-21,"26,64,261","13,85,582",3.20%,1.70%
349,Germany,13-Feb-21,"27,25,805","14,31,541",3.30%,1.70%
350,Germany,15-Feb-21,"28,35,985","15,12,284",3.40%,1.80%
351,Germany,16-Feb-21,"29,17,370","15,65,223",3.50%,1.90%
352,Germany,18-Feb-21,"31,03,403","16,72,265",3.70%,2.00%
353,Germany,19-Feb-21,"32,02,216","17,25,758",3.90%,2.10%
354,Germany,21-Feb-21,"33,35,467","17,92,313",4.00%,2.20%
355,Germany,22-Feb-21,"34,34,929","18,53,100",4.10%,2.20%
356,Germany,24-Feb-21,"36,56,514","19,71,509",4.40%,2.40%
357,Germany,25-Feb-21,"37,86,182","20,29,494",4.60%,2.40%
358,Germany,27-Feb-21,"40,37,609","21,32,921",4.90%,2.60%
359,Germany,01-Mar-21,"42,66,386","22,06,474",5.10%,2.70%
360,Germany,02-Mar-21,"44,31,025","22,60,083",5.30%,2.70%
361,Germany,04-Mar-21,"47,82,734","23,90,146",5.80%,2.90%
362,Germany,05-Mar-21,"49,80,657","24,56,242",6.00%,3.00%
363,Germany,07-Mar-21,"52,47,999","25,39,853",6.30%,3.10%
364,Germany,08-Mar-21,"54,33,214","25,92,157",6.50%,3.10%
365,Germany,10-Mar-21,"58,44,980","27,12,057",7.00%,3.30%
366,Germany,11-Mar-21,"60,63,973","27,72,971",7.30%,3.30%
367,Germany,13-Mar-21,"65,08,572","28,93,750",7.80%,3.50%
368,Germany,14-Mar-21,"66,43,371","29,29,783",8.00%,3.50%
369,Germany,16-Mar-21,"69,44,574","30,55,597",8.40%,3.70%
370,Germany,17-Mar-21,"70,69,313","31,34,497",8.50%,3.80%
371,Germany,19-Mar-21,"73,46,747","32,91,384",8.80%,4.00%
372,Germany,21-Mar-21,"76,37,795","33,83,929",9.20%,4.10%
373,Germany,22-Mar-21,"78,25,572","34,60,864",9.40%,4.20%
374,Germany,24-Mar-21,"82,83,894","36,31,966",10.00%,4.40%
375,Germany,25-Mar-21,"85,37,189","37,11,374",10.30%,4.50%
376,Germany,27-Mar-21,"90,34,954","38,63,152",10.90%,4.70%
377,Germany,28-Mar-21,"91,76,614","39,15,702",11.10%,4.70%
378,Germany,30-Mar-21,"96,25,464","40,96,679",11.60%,4.90%
379,Germany,31-Mar-21,"98,58,932","41,98,455",11.90%,5.10%
380,Germany,02-Apr-21,"1,02,40,721","43,61,197",12.30%,5.30%
381,Germany,03-Apr-21,"1,04,03,498","44,27,154",12.50%,5.30%
382,Germany,05-Apr-21,"1,07,20,617","45,53,849",12.90%,5.50%
383,Germany,06-Apr-21,"1,09,95,496","46,51,476",13.20%,5.60%
384,Germany,08-Apr-21,"1,22,04,176","48,31,522",14.70%,5.80%
385,Ireland,27-Jan-21,"1,47,700","13,800",3.00%,0.30%
386,Ireland,31-Jan-21,"1,50,500","49,300",3.10%,1.00%
387,Ireland,05-Feb-21,"1,51,212","79,554",3.10%,1.60%
388,Ireland,07-Feb-21,"1,53,654","86,833",3.10%,1.80%
389,Ireland,08-Feb-21,"1,54,900","88,453",3.20%,1.80%
390,Ireland,08-Feb-21,"1,54,900","88,453",3.20%,1.80%
391,Ireland,09-Feb-21,"1,58,904","89,380",3.20%,1.80%
392,Ireland,10-Feb-21,"1,66,863","89,818",3.40%,1.80%
